
#2p valence - odors, sucrose, shock, loud noise w/ air puff. Imaging 6000s pre (at least) - 12000s post stimulus sensation
#No. of total trials in session = 80
#No. of odor trials = 30
#No. of sucrose trials = 30
#No. of shock trials = 10
#No. of sound blast trials = 10
#Variable ITI = varies by stimulus class
#Odor4 = Female Mouse Urine (solenoid 4)
#Odor6 = Coyote Urine (solenoid 6)
#Odor duration (ms) = 2000
#Sucrose reward valvle open duration = 80
#Tail shock amplitude = 0.3 mA
#Shock duration (ms) = 250
#Sound blast = 75dB white noise
#Sound blast duration (ms) = 300

#Current millis: 277

#type <reward> at any time to give a one-time reward of 20ms
#type <free> at any time to initiate a 'free for all' lick reward period of 15000ms
#type <end> at any time to end session

#type <pause> at any time to halt session for 1 min - OLNY DEPLOY BETWEEN IMAGING CYCLES!

#HEADER: 'Trial/Delivery Type/port activated', timestamp


#IS THE NOSE CONE IN POSITION?
#No. of trials in session = 80. Are the correct number of cycles entered in Prairie View?
#Is autocorrect unchecked on Prairie View?
#Are PMTs on?
#Is correct zoom value entered in PV?
#Is correct Average Every value entered in PV?
#Is Prairie View set to Start and Stop Trigger, No. of Frames sufficient, and currently waiting for input trigger?
#Are the correct inlet/outlet ports open on air manifolds (4-6)?
#Is CoolTerm capturing?
#Is tail shock cuff applied? Shock box set to 'subject', 'remote', 'low' and 0.3 mA?
#Is air hose in place? Is speaker in place?


#Ok, ready to rock! Send any character to BEGIN SESSION


#---------------BEGIN SESSION---------------

#vITI = 15000,422565
 431564	BEGIN
437564	ODOR6
#vITI = 26229,439564
 451564	END
 459793	BEGIN
465793	ODOR4
#vITI = 28177,467793
 479793	END
 489970	BEGIN
495970	ODOR6
#vITI = 28869,497970
 509970	END
 520839	BEGIN
526839	ODOR4
#vITI = 29332,528839
 540839	END
 552171	BEGIN
558171	ODOR6
#vITI = 26844,560171
 572171	END
 581015	BEGIN
587015	ODOR4
#vITI = 29770,589015
 601015	END
 612785	BEGIN
618785	ODOR4
#vITI = 27493,620785
 632785	END
 642278	BEGIN
648278	ODOR6
#vITI = 27021,650278
 662278	END
 671299	BEGIN
677299	ODOR4
#vITI = 29502,679299
 691299	END
 702801	BEGIN
708801	ODOR4
#vITI = 29002,710801
 722801	END
 733803	BEGIN
739803	ODOR6
#vITI = 25235,741803
 753803	END
 761038	BEGIN
767038	ODOR6
#vITI = 29236,769038
 781038	END
 792274	BEGIN
798274	ODOR4
#vITI = 26187,800274
 812274	END
 820461	BEGIN
826461	ODOR4
#vITI = 25924,828461
 840461	END
 848385	BEGIN
854385	ODOR6
#vITI = 26389,856385
 868385	END
 876774	BEGIN
882774	ODOR4
#vITI = 29353,884774
 896774	END
 908127	BEGIN
914127	ODOR6
#vITI = 25467,916127
 928128	END
 935595	BEGIN
941594	ODOR4
#vITI = 25299,943594
 955594	END
 962893	BEGIN
968893	ODOR6
#vITI = 29073,970893
 982893	END
 993966	BEGIN
999966	ODOR6
#vITI = 29093,1001966
 1013966	END
 1025059	BEGIN
1031059	ODOR4
#vITI = 27038,1033059
 1045059	END
 1054097	BEGIN
1060097	ODOR4
#vITI = 25314,1062097
 1074097	END
 1081411	BEGIN
1087411	ODOR6
#vITI = 25044,1089411
 1101411	END
 1108455	BEGIN
1114455	ODOR4
#vITI = 29013,1116455
 1128455	END
 1139468	BEGIN
1145468	ODOR6
#vITI = 28882,1147468
 1159468	END
 1170350	BEGIN
1176350	ODOR6
#vITI = 26162,1178350
 1190350	END
 1198512	BEGIN
1204512	ODOR4
#vITI = 28083,1206512
 1218512	END
 1228595	BEGIN
1234595	ODOR4
#vITI = 29876,1236595
 1248595	END
 1260471	BEGIN
1266471	ODOR6
#vITI = 26976,1268471
 1280471	END
 1289447	BEGIN
1295447	ODOR6
#vITI = 28411,1297447
 1309447	END
#90s delay begins now...remove nose cone and position lick spout!, 1309468
#1 min remaining, 1339473
#15 sec remaining
#5sec remaining
#resuming task
1409157	LICK
1414781	LICK
1414842	LICK
1415698	LICK
1416309	LICK
1416371	LICK
1424441	LICK
1424502	LICK
1425358	LICK
1425419	LICK
 1431547	BEGIN
1431839	LICK
1431900	LICK
1434590	LICK
1434651	LICK
1434712	LICK
1434834	LICK
1434895	LICK
1435018	LICK
1435201	LICK
1437547	TONE_RW
1437547	REWARD
 1441254	COLLECTED
#vITI = 20283,1441254
1441255	LICK
1445105	LICK
1445166	LICK
1447244	LICK
1447306	LICK
1447550	LICK
1447611	LICK
1447734	LICK
1449078	LICK
1449139	LICK
 1453254	END
 1455537	BEGIN
1455987	LICK
1456048	LICK
1458738	LICK
1461537	TONE_RW
1461537	REWARD
 1468825	COLLECTED
#vITI = 20048,1468826
1468826	LICK
1469436	LICK
1469497	LICK
1469558	LICK
1469620	LICK
1469742	LICK
1471637	LICK
1471698	LICK
1471820	LICK
1471881	LICK
1471943	LICK
1472004	LICK
1472065	LICK
1472615	LICK
1473899	LICK
1473960	LICK
1474082	LICK
1474144	LICK
1476101	LICK
1476284	LICK
1476406	LICK
1476467	LICK
1477262	LICK
1477873	LICK
1477934	LICK
 1480825	END
1482459	LICK
1482520	LICK
 1482873	BEGIN
1484721	LICK
1488873	TONE_RW
1488873	REWARD
 1491997	COLLECTED
#vITI = 20613,1491997
1491998	LICK
1492119	LICK
1492180	LICK
1492241	LICK
1492609	LICK
1493037	LICK
1493525	LICK
1493586	LICK
1499272	LICK
1499333	LICK
1501412	LICK
 1503997	END
1505996	LICK
1506057	LICK
 1506610	BEGIN
1508197	LICK
1508625	LICK
1508930	LICK
1508992	LICK
1511009	LICK
1511070	LICK
1512610	TONE_RW
1512610	REWARD
 1513210	COLLECTED
#vITI = 20091,1513210
1513211	LICK
1513394	LICK
1513516	LICK
1513577	LICK
1513638	LICK
1513699	LICK
1513760	LICK
1513821	LICK
1514065	LICK
1514127	LICK
1514677	LICK
1515411	LICK
1519875	LICK
1522748	LICK
 1525210	END
1526784	LICK
 1527301	BEGIN
1533301	TONE_RW
1533301	REWARD
1533448	LICK
 1533449	COLLECTED
#vITI = 18518,1533449
1533509	LICK
1533631	LICK
1533876	LICK
1533937	LICK
1533998	LICK
1535160	LICK
1535343	LICK
1535404	LICK
1536504	LICK
1536566	LICK
1536627	LICK
1536688	LICK
1538400	LICK
1538523	LICK
1540785	LICK
1540846	LICK
1542252	LICK
 1545449	END
 1545967	BEGIN
1551967	TONE_RW
1551967	REWARD
 1553075	COLLECTED
#vITI = 18711,1553076
1553076	LICK
1553138	LICK
1553258	LICK
1553625	LICK
1553686	LICK
1553747	LICK
1553808	LICK
1554970	LICK
1555031	LICK
1555153	LICK
1555214	LICK
1555642	LICK
1557354	LICK
1557476	LICK
1557659	LICK
1557721	LICK
1557782	LICK
1557904	LICK
1557965	LICK
1558087	LICK
